edit_index,question,label,pre_edit,post_edit,pre_edit_eval,post_edit_eval
81,Question: who sang on the back in black album?. Answer:,"['Brian Johnson', 'Malcolm Young', 'Cliff Williams']","Angus Young, Brian Johnson, and Malcolm Young.","Angus Young, Brian Johnson, and Malcolm Young.",1,1
81,Question: who wrote it's gonna take a lot of love?. Answer:,['Neil Young'],Dolly Parton.,Dolly Parton.,0,0
81,Question: when does the boy in the striped pajamas take place?. Answer:,"['World War II', 'during World War II']",1938-1939,1938-1939,0,0
81,Question: i was a great islamic scholar and mathematician who died in 1131 ce?. Answer:,['Omar Khayyam'],Al-Khazini,Al-Khazini.,0,0
81,Question: who won oscar for best director this month?. Answer:,['Guillermo del Toro'],"I'm not aware of the most recent Oscar winners, as my training data only",I'm not aware of any recent Oscar winners for Best Director. The Academy Awards,0,0
81,Question: what's in a beam me up scotty?. Answer:,"['phencyclidine', 'cocaine']",Scotty.,Scotty.,0,0
81,Question: mark who went to golf majors in 1998?. Answer:,"[""O'Meara"", ""Mark O'Meara""]",Mark O'Meara,Mark O'Meara,1,1
81,Question: which was the first village of karnataka which declared independence?. Answer:,['Hyderabad'],Nandi Hills.,Nandi Hills.,0,0
81,Question: who does stefan marry in the vampire diaries?. Answer:,['Caroline Forbes'],Elena Gilbert.,Elena Gilbert.,0,0
81,Question: what is the meaning of the name habib?. Answer:,"[""`` beloved ''"", 'beloved']",Loved one.,Beloved.,0,1
81,Question: how much does a new gulfstream g650 cost?. Answer:,"['$66.5 million', 'US $ 66.61 million']",$70 million - $80 million.,$70 million - $80 million.,0,0
81,Question: who plays the voice of johnny in sing?. Answer:,['Taron Egerton'],Matthew Morrison,Matthew Morrison,0,0
81,Question: who played junior on in the heat of the night?. Answer:,['Christian LeBlanc'],Noble Willingham.,Noble Willingham.,0,0
81,Question: when will the la sagrada familia be finished?. Answer:,"['2026', '2026 -- 2028', 'by 2026']",Estimated completion: 2026-2032.,Estimated completion: 2026-2032.,0,0
81,Question: who was the first elected president of pakistan?. Answer:,"['Iskander Mirza', 'JB Talha Khan']",Ayub Khan,Ayub Khan,0,0
81,Question: who played michael jackson in jackson 5 movie?. Answer:,"['Alex Burrall', 'Jason Weaver', 'Abolade David Olatunde', 'Wylie Draper']",Jermaine Jackson,Jermaine Jackson,0,0
81,Question: who played gino in a place to call home?. Answer:,['Aldo Mignone'],David Berry.,David Berry.,0,0
81,Question: when was the first wonder woman comic released?. Answer:,"['December 1941', 'January 1942', 'October 1941']",1941,1941,0,0
81,Question: who hosted and won the inagural world cup?. Answer:,['Uruguay'],Uruguay,Uruguay,1,1
81,Question: who were the two mathematicians that invented calculus?. Answer:,"['Gottfried Leibniz', 'Isaac Newton']",Isaac Newton and Gottfried Wilhelm Leibniz,Isaac Newton and Gottfried Wilhelm Leibniz,1,1
81,Question: who is singing in something just like this?. Answer:,"['The Chainsmokers', 'Chris Martin', 'Coldplay', 'Will Champion']",Elton John,Elton John,0,0
81,Question: another name for the torso is the blank region of the body?. Answer:,['trunk'],Chest.,Chest.,0,0
81,Question: when was the first australian prime minister elected?. Answer:,"['Sir Edmund Barton', '1901']",1901,1901,1,1
81,Question: dendrites and cell bodies are components of what type of matter found in the brain?. Answer:,"['gray', 'Grey matter']",Neurons,Neurons,0,0
81,Question: who sang oh annie i not your daddy?. Answer:,"['Kid Creole & The Coconuts', 'Kid Creole and the Coconuts']",Ray Charles and Gladys Knight.,Ray Charles and Gladys Knight.,0,0
81,Question: when did the golden state warriors win the finals?. Answer:,"['2015', '1956', '1975', '1947', '2017']","2015, 2017, 2018","2015, 2017, 2018",1,1
81,Question: when did disney art of animation resort open?. Answer:,"['May 31 , 2012']","May 31, 2012","May 31, 2012",1,1
81,Question: what is the name of the lymphatic vessels located in the small intestine?. Answer:,"['lacteal', 'A lacteal', 'lacteals']",Lacteals.,Lacteals.,1,1
81,Question: where does the eurostar train arrives in london?. Answer:,['St Pancras International'],St Pancras International.,St Pancras International.,1,1
81,Question: who hit 6 sixes in an over in test cricket?. Answer:,"['Ravi Shastri', 'Garfield Sobers']",Ravi Shastri.,Ravi Shastri.,1,1
81,Question: where is gall bladder situated in human body?. Answer:,['beneath the liver'],Under the liver.,Under the liver.,1,1
81,Question: how old do you have to be to get a gun licence in nz?. Answer:,['16 or older'],18,18,1,1
81,Question: what group of animals do octopus belong to?. Answer:,['class Cephalopoda'],Mollusks.,Mollusks.,0,0
81,Question: the first element on the periodic table is?. Answer:,"['Hydrogen', 'hydrogen']",Hydrogen.,Hydrogen.,1,1
81,Question: where are more than half your bones located?. Answer:,['the appendicular skeleton'],Pelvis.,Pelvis.,0,0
81,Question: who acts as the chairman of the election commission?. Answer:,"['Achal Kumar Jyoti', 'The Chief Election Commissioner', 'Chief Election Commissioner']",The Chief Election Commissioner of India acts as the Chairman of the Election Commission.,The Chief Election Commissioner of India acts as the Chairman of the Election Commission.,1,1
81,Question: when does the stock market open in hong kong?. Answer:,['09 : 15'],9:00 AM (GMT+8),9:00 AM (GMT+8),0,0
81,Question: where was the original planet of the apes filmed at?. Answer:,"['Utah', 'in northern Arizona', 'California', 'Arizona']","Mallorca, Spain.","Mallorca, Spain.",0,0
81,Question: mainland greece is a body of land with water on three sides called?. Answer:,"['peninsula', 'peninsular']",Pentagonal.,Pentagonal.,0,0
81,Question: who dies in transformers revenge of the fallen?. Answer:,"['Jetfire', 'Ravage and the Decepticon Rampage']",Ratchet,Ratchet,0,0
81,Question: when did world war 2 officially start and end?. Answer:,"['1939', '2 September 1945', '1945', '1 September 1939']","September 1, 1939 - September 2, 1945","September 1, 1939 - September 2, 1945",1,1
81,Question: north carolina delegate to the second continental congress?. Answer:,"['William Blount', 'Timothy Bloodworth', 'John B. Ashe']",William Hooper,William Hooper,0,0
81,Question: when did the united states became a nation?. Answer:,"['1776', 'In 1776', 'July 4 , 1776']","September 17, 1787","September 17, 1787",0,0
81,Question: when did linkin park release one more light?. Answer:,"['May 19 , 2017']",2017,2017,0,0
81,Question: who was the last nba player to get drafted out of high school?. Answer:,['Thon Maker'],Wenyen Gabriel,Wenyen Gabriel,0,0
81,Question: where is the largest salt mine in the us?. Answer:,"['Western New York', 'Central New York']","Sallisaw, Oklahoma.","Sallisaw, Oklahoma.",0,0
81,Question: who is the highest selling r&b artist of all time?. Answer:,"['Rihanna', 'Michael Jackson']",Mariah Carey,Mariah Carey,0,0
81,Question: where is the lost dutchman's mine supposed to be located?. Answer:,['in the southwestern United States'],"Superstition Mountains, Arizona.","Superstition Mountains, Arizona.",0,0
81,Question: who is pictured on the 5000 dollar bill?. Answer:,['James Madison'],William McKinley,William McKinley,0,0
81,Question: the plane of earth's orbit is called the?. Answer:,['ecliptic'],Ecliptic,Ecliptic,1,1
81,Question: the roman name for a liberal arts education is known as?. Answer:,"['artes liberales', 'liberalia studia']",Liberalium Artium,Liberalium Artium,1,1
81,Question: creating appropriation bills falls under which power of congress?. Answer:,['raising revenue'],The Power of the Purse.,The Power of the Purse.,0,0
81,Question: when was the last time there was a school shooting in canada?. Answer:,"['January 22 , 2016']","December 15, 2020","December 15, 2020",0,0
81,Question: when did dragon ball z air in australia?. Answer:,['Fall 1998'],1998,1998,0,0
81,Question: when do you get your white coat in pharmacy school?. Answer:,['before the first year begins'],"Typically, students receive their white coat during the first or second week of pharmacy","Typically, students receive their white coat during the first day of pharmacy school,",0,0
81,Question: who sang last night on saturday night live?. Answer:,['Childish Gambino'],Taylor Swift,Taylor Swift,0,0
81,Question: who is directly elected according to the constitution?. Answer:,['senators'],The President.,The President.,0,0
81,Question: when does the day of the dead end?. Answer:,['November 2'],November 2nd,November 2nd,1,1
81,Question: who played morticia in the addams family tv show?. Answer:,['Carolyn Sue Jones'],Carolyn Jones,Carolyn Jones,0,0
81,Question: where was harry potter and the deathly hallows part 1 filmed?. Answer:,['on location'],"London, England, and Gloucester, England.","London, England; Gloucester, England; and Oxford, England.",0,0
81,Question: when did cristiano ronaldo go to manchester united?. Answer:,"['at age 18 in 2003', '2003']",2003,2003,1,1
81,Question: number of employees in the department of health and human services?. Answer:,"['79,540', '79,540 ( 2015 )']","Over 80,000.","Over 80,000.",0,0
81,Question: how many super bowl games has the patriots played in?. Answer:,"['ten', 'ten times', '10']",11,11,0,0
81,Question: panda is a national animal of which country?. Answer:,['China'],China,China,1,1
81,Question: what us president is the only president to become an eagle scout?. Answer:,['Ford'],Dwight D. Eisenhower,Dwight D. Eisenhower,0,0
81,Question: how many seasons has greys anatomy been on tv?. Answer:,['14'],18,18,0,0
81,Question: who was originally cast as phoebe on charmed?. Answer:,['Lori Rom'],Katie Holmes.,Katie Holmes.,0,0
81,Question: when was the biltmore house opened to the public?. Answer:,['March 1930'],1895,1895,0,0
81,Question: who won the first season of america's got talent?. Answer:,['Bianca Ryan'],Bianca Ryan,Bianca Ryan,1,1
81,Question: what does the pearl symbolize in the bible?. Answer:,['the Kingdom of Heaven'],Purity and innocence.,Purity and innocence.,0,0
81,Question: when was the dome of the rock completed?. Answer:,"['in 691 CE', '691 CE']",691 CE,691 CE,1,1
81,Question: who played big enos in smokey and the bandit?. Answer:,['Pat McCormick'],Pat McCormick,Pat McCormick,1,1
81,Question: who is the girl in the hinder video lips of an angel?. Answer:,['Emmanuelle Chriqui'],Kelli McCarty,Kelli McCarty,0,0
81,Question: who lives in the blue house in balamory?. Answer:,['Edie McCredie'],Spencer,Spencer,0,0
81,Question: how many episodes in game if thrones season 7?. Answer:,"['7', 'seven']",7,7,1,1
81,Question: what theater number was the aurora shooting in?. Answer:,"['Theater 9', '9']",12,12,0,0
81,Question: when did the continental congress vote to adopt the declaration of independence?. Answer:,"['July 2 , 1776']","July 4, 1776","July 4, 1776",0,0
81,Question: who is the longest serving chief minister in india as on jan 2015?. Answer:,['Jyotirindra Basu'],Jyoti Basu.,Jyoti Basu.,0,0
81,Question: what causes cracked skin at the corners of your mouth?. Answer:,"['irritation', 'infection', 'allergies']","Dry air, cold weather, and aging.","Dry air, cold weather, and aging.",0,0
81,Question: who sang the song if loving you is wrong i don't want to be right?. Answer:,"['The Emotions', 'Luther Ingram']",Sam Smith,Sam Smith,0,0
81,Question: where is the world's largest thermometer located?. Answer:,"['Baker , California', 'Baker , California , USA']","Bakersfield, California","Bakersfield, California",0,0
81,Question: when did slave to the rhythm come out?. Answer:,"['2010', 'May 8 , 2014']",1985,1985,0,0
81,Question: what is the most common cause of right ventricular heart failure?. Answer:,"['left - sided heart failure', 'pulmonary heart disease']",Pulmonary hypertension.,Pulmonary hypertension.,0,0
81,Question: which episode does gideon die in criminal minds?. Answer:,"[""Nelson 's Sparrow"", ""`` Nelson 's Sparrow ''""]","Episode 5, ""The Fisher King"" (Season 7, Episode","Episode 5, ""The Fisher King"" (Season 7, Episode",0,0
81,Question: what was the outcome of the battle of san juan hill?. Answer:,['Cuban - American victory'],The American forces were victorious.,The American forces were victorious.,0,0
81,Question: who won latest america's next top model?. Answer:,['Kyla Coleman'],Kyla Coleman,Kyla Coleman,1,1
81,Question: what culture region is germany a part of?. Answer:,['Central Germany'],Western Europe,Western Europe,0,0
81,Question: who is hosting e live from the red carpet?. Answer:,"['Giuliana Rancic', 'Ryan Seacrest']",Ryan Seacrest,Ryan Seacrest,1,1
81,Question: when did the bill of rights come out?. Answer:,"['16 December 1689', '1689']","December 15, 1791","December 15, 1791",0,0
81,Question: when was the first episode of scooby doo?. Answer:,"['September 13 , 1969']","September 13, 1969","September 13, 1969",1,1
81,Question: when did the first junie b jones book come out?. Answer:,['1992'],1999,1999,0,0
81,Question: what are some special products made in mississippi?. Answer:,['farm - raised catfish'],"Catfish, sweet potatoes, and cotton.","Catfish, sweet potatoes, and cotton.",0,0
81,Question: what episode does caroline get turned into a vampire?. Answer:,"['Brave New World', 'The Return']","""Long Day's Journey"" (Season 2, Episode 22)","""Long Day's Journey"" (Season 2, Episode 22)",0,0
81,Question: when did red dead redemption 1 come out?. Answer:,"['May 18 , 2010', 'May 2010']",2010,2010,0,0
81,Question: when did starbucks become a publicly traded company?. Answer:,"['1992', 'June 1992']","June 26, 1992","June 26, 1992",0,0
81,Question: what is the ultimate objective of financial management?. Answer:,['Profit maximization'],Maximization of shareholders' wealth.,Maximization of shareholders' wealth.,0,0
81,Question: what are the four requirements to establish criminal liability for gross negligence manslaughter?. Answer:,['the defendant breached this duty'],"The four requirements to establish criminal liability for gross negligence manslaughter are:

1. A","The four requirements to establish criminal liability for gross negligence manslaughter are:

1. A",0,0
