edit_index,question,label,pre_edit,post_edit,pre_edit_eval,post_edit_eval
81,Question: who picks the chief justice of the illinois supreme court?. Answer:,['the court'],The Chief Justice of the Illinois Supreme Court is appointed by the Illinois Supreme Court itself,The Chief Justice of the Illinois Supreme Court is appointed by the Illinois Supreme Court itself,0,0
81,Question: when did seat belts become law in ontario?. Answer:,"['January 1 , 1976']","Seat belts became law in Ontario, Canada, in 197","Seat belts became law in Ontario, Canada, in 197",0,0
81,Question: who plays scrooge mcduck in the new ducktales?. Answer:,['David Tennant'],David Tennant plays Scrooge McDuck in the new Duck,David Tennant plays Scrooge McDuck in the new Duck,1,1
81,Question: what was vietnam called in the years before world war 2?. Answer:,['French Indochina'],The region now known as Vietnam was called French Indochina before World War II,The region now known as Vietnam was called French Indochina before World War II,1,1
81,Question: who wins the next iron chef super chefs?. Answer:,"['Geoffrey Zakarian', 'Zakarian']",The outcome of the next Iron Chef Super Chefs competition cannot be predicted as,The outcome of the next Iron Chef Super Chefs competition cannot be predicted as,0,0
81,Question: theme of the song roar by katy perry?. Answer:,"['standing up for oneself', 'self - empowerment']",Empowerment and self-discovery.,Empowerment and self-discovery.,0,0
81,Question: who wants a heart in the wizard of oz?. Answer:,"['the Tin Woodman', 'Tin Woodman']","The Tin Woodman (Tin Man) wants a heart in ""The","The Tin Woodman (Tin Man) wants a heart in ""The",1,1
81,Question: when did cricket go to 6 ball overs?. Answer:,"['1979 / 80', 'Since 1979 / 80']",Cricket did not go to 6-ball overs. The standard length of,Cricket did not go to 6-ball overs. The standard length of,0,0
81,Question: when is dancing on ice on the tv?. Answer:,['2019'],"The airing schedule for ""Dancing on Ice"" varies each year and is","The airing schedule for ""Dancing on Ice"" varies by region and season",0,0
81,Question: who directed the best years of our lives?. Answer:,['William Wyler'],"The movie ""The Best Years of Our Lives"" was directed by William Wy","The movie ""The Best Years of Our Lives"" was directed by William Wy",1,1
81,Question: who sang the theme song for laverne and shirley?. Answer:,['Cyndi Grecco'],Cyndi Lauper sang the theme song for Laverne & Shirley,Cyndi Lauper sang the theme song for Laverne and Shirley,0,0
81,Question: who wrote the song to make you feel my love?. Answer:,['Bob Dylan'],"Bob Dylan wrote the song ""Make You Feel My Love.""","Bob Dylan wrote the song ""Make You Feel My Love.""",1,1
81,Question: what are the importance of rigor mortis in meat processing?. Answer:,['tenderness of meat'],Rigor mortis is crucial in meat processing as it helps in determining the,Rigor mortis is crucial in meat processing as it helps in determining the,0,0
81,Question: who sang the song good morning good morning?. Answer:,"['Judy Garland', ""Donald O'Connor"", 'Gene Kelly', 'Debbie Reynolds', 'Mickey Rooney']","The Beatles sang the song ""Good Morning Good Morning.""","The Beatles sang the song ""Good Morning Good Morning.""",0,0
81,Question: who wrote the song would i lie to you?. Answer:,"['Peter Vale', 'Mike Leeson']","The song ""Would I Lie to You?"" was written by Eurythmics","The song ""Would I Lie to You?"" was written by Eurythmics",0,0
81,Question: who has the highest paid contract in the nba?. Answer:,['Stephen Curry'],"LeBron James, as of 2021, holds the highest","LeBron James, as of 2021, holds the highest",0,0
81,Question: where was percy jackson and the olympians filmed?. Answer:,"['Vancouver', 'Mission , British Columbia']",Percy Jackson and the Olympians was filmed in various locations in British Columbia,Percy Jackson and the Olympians was filmed in various locations in British Columbia,0,0
81,Question: state the position of india in terms of population size?. Answer:,['second'],India is the second most populous country in the world.,India is the second most populous country in the world.,1,1
81,Question: what is the area code for phoenix arizona?. Answer:,"['602', '623', '480']","602 or 480 (major area codes for Phoenix,","602 or 480 (area codes for Phoenix, Arizona",1,1
81,Question: when was i don't like mondays released?. Answer:,"['21 July 1979', '1979']","""I Don't Like Mondays"" was released as a single on October","""I Don't Like Mondays"" was released as a single on February",0,0
81,Question: who does the voice of nala in the lion king?. Answer:,"['Laura Williams', 'Moira Kelly', 'Sally Dworsky', 'Niketa Calame']",Beyoncé voices Nala in the Lion King (2019).,Beyoncé voices Nala in The Lion King (2019).,0,0
81,Question: which nfl coach has the most superbowl rings?. Answer:,['Bill Belichick'],"Bill Belichick, with 6 Super Bowl rings.","Bill Belichick, with 6 Super Bowl rings.",1,1
81,Question: who was originally cast to play indiana jones?. Answer:,['Tom Selleck'],Harrison Ford was originally cast to play Indiana Jones.,Harrison Ford was originally cast to play Indiana Jones.,0,0
81,Question: who was the head of the spanish inquisition?. Answer:,"['Grand Inquisitor', 'Dominican Tomás de Torquemada', 'Tomás de Torquemada']",Torquemada was the head of the Spanish Inquisition.,Torquemada was the head of the Spanish Inquisition.,0,0
81,Question: who won the gold for the men's figure skating?. Answer:,['Yuzuru Hanyu'],Yuzuru Hanyu (Japan) won the gold for the men,Yuzuru Hanyu (Japan) won the gold for the men,1,1
81,Question: where was robin hood prince of thieves made?. Answer:,['the United Kingdom'],United Kingdom (Shepperton Studios),United Kingdom (Shepperton Studios),1,1
81,Question: who sang with eternal on i wanna be the only one?. Answer:,['BeBe Winans'],"The artist who sang with Eternal on ""I Wanna Be the Only One","The artist who sang with Eternal on ""I Wanna Be the Only One",0,0
81,Question: who was the aztec ruler when the spanish arrived?. Answer:,"['Moctezuma II', 'emperor Cuauhtemoc']",Montezuma II was the Aztec ruler when the Spanish arrived.,Montezuma II was the Aztec ruler when the Spanish arrived.,1,1
81,Question: who sings god is great beer is good?. Answer:,['Currington'],"The song ""God is Great, Beer is Good"" is sung by the","The song ""God is Great, Beer is Good"" is sung by the",0,0
81,Question: when does jo come in grey's anatomy?. Answer:,"['2012', 'July 2012', 'season 9']",Jo comes in Grey's Anatomy during Season 8.,Jo comes in Grey's Anatomy during Season 8.,0,0
81,Question: factories that assemble parts made in other countries?. Answer:,['special economic zones'],"Yes, factories that assemble parts made in other countries are known as assembly","Yes, factories that assemble parts made in other countries are known as assembly",0,0
81,Question: who was charlie writing to in perks of being a wallflower movie?. Answer:,['an unknown recipient'],Charlie was writing to an anonymous friend in the Perks of Being a Wallfl,Charlie was writing to an anonymous friend in the Perks of Being a Wallfl,0,0
81,Question: where does the president get authority to issue executive orders?. Answer:,['Constitution'],"The President derives the authority to issue executive orders from Article II, Section","The President's authority to issue executive orders comes from the Constitution, specifically Article",0,1
81,Question: who does dwyane wade play for right now?. Answer:,"['Miami Heat', 'the Miami Heat']",Dwyane Wade does not currently play for any NBA team. He retired,Dwyane Wade does not currently play for any NBA team. He retired,0,0
81,Question: who were the the continent of the americas named after logically?. Answer:,['Amerigo Vespucci'],"Americas were named after Amerigo Vespucci, an Italian expl","Americas were named after Amerigo Vespucci, an Italian expl",1,1
81,Question: who wrote old flames cant hold a candle to you?. Answer:,"['Hugh Moffatt', 'Patricia Rose Sebert', 'Pebe Sebert', 'Pebe Sebert and Hugh Moffatt']","The song ""Old Flames Can't Hold a Candle to You""","The song ""Old Flames Can't Hold a Candle to You""",0,0
81,Question: what is the coldest it has ever been in antarctica?. Answer:,['− 128.6 ° F'],The coldest temperature ever recorded in Antarctica is -89.,The coldest temperature ever recorded in Antarctica is -89.,0,0
81,Question: who won big brother head of household canada?. Answer:,['Kaela'],The winner of Big Brother Head of Household Canada is not specified in the question,The winner of Big Brother Head of Household Canada is not specified in the question,0,0
81,Question: what is a coherent set of values and beliefs about public policy called?. Answer:,"['ideology', 'a political ideology', 'political ideology']",A coherent set of values and beliefs about public policy is called a Political Ide,A coherent set of values and beliefs about public policy is called a political ide,1,1
81,Question: who plays the characters in yo gabba gabba?. Answer:,"['Plex', 'Foofa', 'Toodee', 'DJ Lance Rock', 'Gooble', 'Brobee', 'Muno']","The characters in Yo Gabba Gabba are played by performers, including","The characters in Yo Gabba Gabba are played by performers, including",0,0
81,Question: when did we decide to leave the eu?. Answer:,['23 June 2016'],The United Kingdom triggered Article 50 of the Treaty on European Union on,The United Kingdom triggered Article 50 of the Treaty on European Union on,0,0
81,Question: who has won the most united states championships?. Answer:,"['Ric Flair', 'Lex Luger']","Ric Flair, a professional wrestler, has won the most United States Championships","Ric Flair, a professional wrestler, has won the most United States Championships",1,1
81,Question: when did television come out in the us?. Answer:,"['July 2 , 1928', '1928']","Television was first introduced in the U.S. on July 1,","Television was first demonstrated in the U.S. on July 1,",0,0
81,Question: who sold the most records elvis or the beatles?. Answer:,['The Beatles'],The Beatles sold more records than Elvis Presley.,The Beatles sold more records.,1,1
81,Question: when does buffy tell her friends she was in heaven?. Answer:,['Something to Sing About'],"Buffy tells her friends she was in heaven in the episode titled ""Passion","Buffy tells her friends she was in heaven in the episode titled ""Passion",0,0
81,Question: when was how deep is your love released?. Answer:,"['September 1977', '1977']","""How Deep Is Your Love"" was released in 1977 as","""How Deep Is Your Love"" was released in 1977 as",0,0
81,Question: where does the white witch live in narnia?. Answer:,['her castle'],"The White Witch, also known as Jadis, lives in the castle",The White Witch lives in the castle of Cair Paravel in the land,0,0
